flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_central
171 WOODLANDS ST 11,Marsiling Primary School,0.318710685354556,11,Blks 20/21 Marsiling Lane,1.0483215643309154,2,MARSILING MRT STATION,0.31562789072218916,4,0.3132851210420325,8,18.548714590091073
467 TAMPINES ST 44,Tampines Primary School,0.6425787909234592,21,Market Street Food Centre,1.9279473142859398,1,TAMPINES EAST MRT STATION,0.4177096436750014,5,0.17541241650648912,18,14.223569713531143
189C RIVERVALE DR,Rivervale Primary School,0.24992659190384445,28,Kovan Market & Food Centre,4.4538832216214645,0,COMPASSVALE LRT STATION,0.3406692068187474,25,0.34246042865946474,20,13.595438407372551
353 BT BATOK ST 34,Dazhong Primary School,0.3488701218529673,8,Market Street Food Centre,2.415115843815654,0,BUKIT GOMBAK MRT STATION,0.40581264447857235,6,0.31939470302320094,15,14.199398988713623
53 C'WEALTH DR,New Town Primary School,0.4511221866367378,4,Tanglin Halt Market,0.20872536667472624,6,COMMONWEALTH MRT STATION,0.19726625175084425,7,0.17853192731100165,16,6.419052466627204
1 TELOK BLANGAH CRES,Gan Eng Seng Primary School,0.7775892140504732,6,Blk 11 Telok Blangah Crescent,0.24546137862596895,8,REDHILL MRT STATION,1.123888873448301,6,0.24404575431289421,20,3.7683463052819217
445 CHOA CHU KANG AVE 4,Concord Primary School,0.18575288379675192,9,Blk 505 Jurong West Street 52,4.116721904142447,0,CHOA CHU KANG LRT STATION,0.9136249458004269,5,0.5019417011360315,10,16.714727058241174
205 PETIR RD,Bukit Panjang Primary School,0.5126785029026126,9,Bukit Timah Market,3.74745077109598,0,PENDING LRT STATION,0.4195528890775633,13,0.47874119898136064,10,13.112250633303871
289G BT BATOK ST 25,Keming Primary School,0.2812988876796784,7,Bukit Timah Market,2.0173525987624905,0,BUKIT BATOK MRT STATION,1.1143340794315737,3,0.24837637626959666,16,12.316681535477667
490 JURONG WEST AVE 1,Jurong Primary School,0.6459249911730831,12,Blk 505 Jurong West Street 52,0.9785614684962693,4,LAKESIDE MRT STATION,0.9123473590797343,2,0.23265220942801434,12,15.602660254674573
953 JURONG WEST ST 91,Xingnan Primary School,0.35253105561520104,10,Blk 505 Jurong West Street 52,3.17280938359901,0,PIONEER MRT STATION,0.8933701925316359,2,0.09283728606317912,8,18.99369781949419
470A UPP SERANGOON CRES,CHIJ Our Lady of the Nativity,0.7625502364848334,16,Kovan Market & Food Centre,2.8262145083905983,0,KANGKAR LRT STATION,0.5450631039134544,10,0.26784016381313797,13,11.906142941543477
877 YISHUN ST 81,Naval Base Primary School,0.4556385870101223,7,Chong Pang Market & Food Centre,2.1001689634812477,0,KHATIB MRT STATION,0.47325419099114546,2,0.2394161631933845,13,14.459926642109407
47 MOH GUAN TER,Zhangde Primary School,0.5478876846437664,7,Tiong Bahru Market,0.16020838338434146,21,TIONG BAHRU MRT STATION,0.5006964334383284,11,0.20664936939858947,25,2.267587977652039
91 LOR 3 TOA PAYOH,Kheng Cheng School,0.1297720181880792,13,Blk 93 Toa Payoh Lorong 4,0.10106915208673875,6,BRADDELL MRT STATION,0.3192316922598852,6,0.5738876256935999,15,5.990555118710859
87 ZION RD,River Valley Primary School,0.5439527209135533,7,Zion Riverside Food Centre,0.24402703147582938,17,TIONG BAHRU MRT STATION,0.7940868492782267,14,0.28609800449675427,33,2.216702489788148
236 PASIR RIS ST 21,Pasir Ris Primary School,0.24198446374965935,7,Blks 2 & 3 Changi Village Road,3.294668982060423,0,PASIR RIS MRT STATION,1.49425109092949,1,0.22978284030322865,9,15.899343490811274
789 YISHUN AVE 2,Peiying Primary School,0.5526337574915027,12,Chong Pang Market & Food Centre,1.3727117737182453,2,KHATIB MRT STATION,0.37347864773680445,2,0.22714687153356747,16,15.206298084638055
791 WOODLANDS AVE 6,Admiralty Primary School,0.22653356584804749,19,Blks 20/21 Marsiling Lane,2.7879410771566655,0,ADMIRALTY MRT STATION,0.27628754408640643,4,0.2749676395755573,17,18.37451831393071
164C RIVERVALE CRES,Rivervale Primary School,0.5413410191246236,23,Kovan Market & Food Centre,4.175278442058802,0,RUMBIA LRT STATION,0.27857576239079007,19,0.47760168772632006,16,13.26823480261534
96 GEYLANG BAHRU,Bendemeer Primary School,0.5833061242276154,7,Blks 79/79A Circuit Road,1.6271972512032697,4,GEYLANG BAHRU MRT STATION,0.26126216829108573,9,0.2641364863685392,26,4.829451097245943
760 WOODLANDS AVE 6,Evergreen Primary School,0.3699417358158919,16,Blks 20/21 Marsiling Lane,2.1765971236500814,0,ADMIRALTY MRT STATION,0.849540701148729,3,0.2219810270655065,15,18.99935295224749
205C COMPASSVALE LANE,North Vista Primary School,0.36086688524726035,24,Kovan Market & Food Centre,3.2030229253923856,0,RANGGUNG LRT STATION,0.21855694003903836,17,0.3906941942510638,16,12.339992016894811
862 JURONG WEST ST 81,Pioneer Primary School,0.2560955139760766,14,Blk 505 Jurong West Street 52,2.4226047133140614,0,PIONEER MRT STATION,1.3903580654608214,2,0.7639848641512128,8,18.70576610776427
689E WOODLANDS DR 75,Greenwood Primary School,0.6165289777080576,16,Chong Pang Market & Food Centre,2.5499963040908,0,ADMIRALTY MRT STATION,0.9304441772685125,2,0.28082349123583394,19,18.29905954556986
58 CHAI CHEE DR,Opera Estate Primary School,0.7994401799477215,9,Blk 538 Bedok North Street 3,0.877962003138532,7,KEMBANGAN MRT STATION,0.9326301689060775,6,0.5328622218187282,20,8.897657994783385
121 SERANGOON NTH AVE 1,Rosyth School,0.7623514119512722,8,Chomp Chomp Food Centre,0.604372511432388,5,KOVAN MRT STATION,1.7043987412056465,4,0.3718393628974308,17,9.419354113293558
410 C'WEALTH AVE WEST,Pei Tong Primary School,0.5712374767608396,7,Blk 353 Clementi Ave 2,0.35242018811842246,3,CLEMENTI MRT STATION,0.6228998729066444,2,0.21574694339610237,16,9.585953288774123
99B LOR 2 TOA PAYOH,Kheng Cheng School,0.1583270678141671,13,Blk 93 Toa Payoh Lorong 4,0.2510444167873908,6,BRADDELL MRT STATION,0.1976352152061085,7,0.6394609599722614,16,6.057520849682754
139 BEDOK NTH AVE 3,Fengshan Primary School,0.40371935244027246,9,Blk 216 Bedok North Street 1,0.35152753297139305,7,BEDOK MRT STATION,0.852554044143245,4,0.27706923919631354,19,10.60099981380828
401 PANDAN GDNS,Qifa Primary School,1.0635111848475904,6,Blk 448 Clementi Ave 3,1.7763294994138432,1,JURONG EAST MRT STATION,1.6712499097429854,3,0.8513953734519009,14,11.947405756624725
114 HO CHING RD,Lakeside Primary School,0.8397515865706897,9,Taman Jurong Market & Food Centre,0.2943950610396076,4,LAKESIDE MRT STATION,1.2090007134125267,2,0.2351817690909236,14,15.197233741225336
286C TOH GUAN RD,Yuhua Primary School,0.5940048967718349,9,Market Street Food Centre,0.8917029780887238,1,JURONG EAST MRT STATION,0.68343175143619,4,0.5447821714705824,18,13.360792792719437
510 WEST COAST DR,Qifa Primary School,0.46354467133220845,6,Blk 448 Clementi Ave 3,0.48233590042464203,3,CLEMENTI MRT STATION,0.6789883320076938,2,0.22371233779497673,11,10.511017135422255
449 CHOA CHU KANG AVE 4,Concord Primary School,0.12555750404577046,7,Blk 505 Jurong West Street 52,3.819301349233704,0,SOUTH VIEW LRT STATION,1.0166140116505862,5,0.3383634096944772,10,16.576640691635845
25 CHAI CHEE RD,Opera Estate Primary School,0.42192596805231364,9,Blk 208B New Upper Changi Road,0.7227369094630846,7,BEDOK MRT STATION,0.6462720616513292,4,0.052339466956960325,22,9.203421214466387
253 BANGKIT RD,Beacon Primary School,0.5276040106875326,9,Bukit Timah Market,4.422768663647306,0,BANGKIT LRT STATION,0.24431250419993517,12,0.217822307425423,8,13.569459132126209
11 MARSILING DR,Marsiling Primary School,0.8118023693177683,12,Blks 20/21 Marsiling Lane,0.3535471493088761,2,MARSILING MRT STATION,0.9710407678356363,3,0.9619185445953489,7,19.117490538072442
5 FARRER RD,Nanyang Primary School,0.5119330653576842,3,Adam Road Food Centre,1.1316333865635761,4,FARRER ROAD MRT STATION,0.11046104574330608,7,0.8523949643654033,13,6.083221808344457
142 RIVERVALE CRES,Rivervale Primary School,0.34760083336878095,26,Kovan Market & Food Centre,4.063519418330457,0,RUMBIA LRT STATION,0.14667299793193522,21,0.23691808146616994,18,13.187223971670601
272A SENGKANG CTRL,North Vista Primary School,0.3362311711148853,23,Kovan Market & Food Centre,3.023680014679205,0,BUANGKOK MRT STATION,0.2802564486105184,14,0.15063949040003688,16,12.14316901204942
106D PUNGGOL FIELD,Edgefield Primary School,0.2955398399328235,25,Kovan Market & Food Centre,4.875146187321735,0,MERIDIAN LRT STATION,0.1916869729192925,22,0.2090751418223753,15,14.008584002485742
501 SERANGOON NTH AVE 4,Rosyth School,0.2106321493014668,10,Chomp Chomp Food Centre,1.5294452136289487,2,HOUGANG MRT STATION,1.837354579467728,4,0.4067588711420857,16,10.329700646125744
111 ALJUNIED CRES,Geylang Methodist School (Primary),0.30760707592373066,5,Blk 117 Aljunied Ave 2,0.308773154604391,10,ALJUNIED MRT STATION,0.45349748552296065,12,0.3438697122244398,26,5.405446161909126
917 HOUGANG AVE 9,Yio Chu Kang Primary School,0.38926788932847356,15,Kovan Market & Food Centre,1.7809770479078255,2,HOUGANG MRT STATION,1.0693192525915487,7,0.2941263377338988,19,10.662047539134038
203A PUNGGOL FIELD,Edgefield Primary School,0.4428452833987606,26,Kovan Market & Food Centre,4.788597305644001,0,COVE LRT STATION,0.24592527640696066,25,0.5082539849320562,18,13.93028402485529
846 YISHUN RING RD,Naval Base Primary School,0.4707038651602108,12,Chong Pang Market & Food Centre,1.7715321423362054,2,KHATIB MRT STATION,0.19248227549454547,2,0.08665706460353138,14,14.785410586564831
307 JURONG EAST ST 32,Jurong Primary School,0.31691858090603253,8,Market Street Food Centre,0.4716811566091762,4,CHINESE GARDEN MRT STATION,0.5229225454412495,5,0.41847025407372196,15,14.696171256556879
746 PASIR RIS ST 71,Meridian Primary School,0.2915008929258039,4,Market Street Food Centre,3.777941729031089,0,PASIR RIS MRT STATION,1.685647546188957,1,0.17365828818578324,5,13.998274194665143
434 BT PANJANG RING RD,Greenridge Primary School,0.30290422112546206,10,Bukit Timah Market,5.107744631793718,0,FAJAR LRT STATION,0.1097709496531744,12,0.20993140989213857,9,14.37632528898102
213 PASIR RIS ST 21,White Sands Primary School,0.31165818835545006,14,Market Street Food Centre,3.071061237720962,0,PASIR RIS MRT STATION,1.3702914593555278,2,0.22984100859370893,11,15.3138331121889
312B ANCHORVALE LANE,Anchor Green Primary School,0.2287640696591767,17,Kovan Market & Food Centre,3.609374854684905,0,TONGKANG LRT STATION,0.26641869892203585,14,0.7028731257028962,15,12.488013464787633
717 JURONG WEST ST 71,West Grove Primary School,0.24624496515299893,14,Blk 505 Jurong West Street 52,2.4424106039048423,0,PIONEER MRT STATION,0.6029955857492927,2,0.16886262231749546,9,18.32807986819431
356 YISHUN RING RD,Huamin Primary School,0.2290167051571092,14,Chong Pang Market & Food Centre,2.0165941625668693,0,YISHUN MRT STATION,1.249610489722213,2,0.15351857092269602,16,15.62575375021421
959 HOUGANG ST 91,Hougang Primary School,0.2466119976299543,14,Chomp Chomp Food Centre,1.9921423394356865,1,TONGKANG LRT STATION,1.5538891902918404,7,0.14590726864865133,16,10.72156358042903
336 TAH CHING RD,Lakeside Primary School,0.5996896504106909,10,Taman Jurong Market & Food Centre,0.4726892424239441,4,LAKESIDE MRT STATION,0.6926922014493077,3,0.5256139144089979,13,15.458468105779282
96 LOR 3 TOA PAYOH,Kheng Cheng School,0.15110354220454084,13,Blk 93 Toa Payoh Lorong 4,0.1251008281021284,6,BRADDELL MRT STATION,0.2699560445017303,6,0.6240860588281905,16,6.035821304924341
202 COMPASSVALE DR,Nan Chiau Primary School,0.462178453097294,22,Kovan Market & Food Centre,3.3600378362905063,0,RENJONG LRT STATION,0.3690594162128035,19,0.2658835283205971,19,12.455476955735502
152 LOR 2 TOA PAYOH,Kheng Cheng School,0.3720967430022902,13,Blk 93 Toa Payoh Lorong 4,0.6171203303186854,5,TOA PAYOH MRT STATION,0.2467803002313731,8,0.1851922441681699,19,5.567717977715929
109 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.2145465579225162,8,Blk 4A Eunos Crescent,1.199909584099589,5,KAKI BUKIT MRT STATION,0.6120689341354355,5,0.5427208882139978,15,8.22518757322674
256 PASIR RIS ST 21,White Sands Primary School,0.4138525975120113,10,Market Street Food Centre,3.2417331796709346,0,TAMPINES EAST MRT STATION,1.642516522846966,2,0.09602812139713063,11,15.56385257888989
882 TAMPINES ST 84,Poi Ching School,0.7002420582813766,16,Market Street Food Centre,1.4186687588047084,1,TAMPINES WEST MRT STATION,0.9080643979486573,4,0.3513860208786262,10,11.820952774134305
361 YISHUN RING RD,Huamin Primary School,0.23929654805193204,12,Chong Pang Market & Food Centre,1.9781422601700949,1,YISHUN MRT STATION,1.219711699226364,2,0.40712784169025634,17,15.956735642423022
254 KIM KEAT AVE,Pei Chun Public School,0.6494865180871409,15,Blk 75 Toa Payoh Lorong 5,0.7577334389234617,6,POTONG PASIR MRT STATION,1.1933009628853086,6,0.10983416971500011,16,5.319820598771107
530 SERANGOON NTH AVE 4,Rosyth School,0.25380393775822113,11,Chomp Chomp Food Centre,1.2077111257534496,2,KOVAN MRT STATION,2.0243092998020686,0,0.12070233013492047,14,10.144529948541829
833 TAMPINES ST 83,Junyuan Primary School,0.6601579541651728,19,Market Street Food Centre,1.2980223847359371,2,TAMPINES WEST MRT STATION,0.754253206434866,4,0.19170978368903802,11,11.77208984891444
102 HENDERSON CRES,Alexandra Primary School,0.2825609490650959,7,Blk 115 Bukit Merah View,0.5401079025733448,9,REDHILL MRT STATION,0.5367267242341373,4,0.49961816612974175,22,3.3942095188774424
306A PUNGGOL PL,Punggol View Primary School,0.08396293635247769,22,Kovan Market & Food Centre,5.624296752117245,0,PUNGGOL LRT STATION,0.3487578087611581,22,0.2751244620469373,16,14.76294553563946
395 TAMPINES AVE 7,East Spring Primary School,0.7117745101796578,21,Market Street Food Centre,1.6936314133331436,1,TAMPINES EAST MRT STATION,0.16523812138028643,5,0.43064072120067093,17,14.08772503973928
550 JURONG WEST ST 42,Rulang Primary School,0.7058058353503752,10,Blk 505 Jurong West Street 52,0.39797346925756044,1,LAKESIDE MRT STATION,1.0561840109582974,2,0.11827274841086703,9,16.804448448530067
636A YISHUN ST 61,Northland Primary School,0.2312180634910186,12,Chong Pang Market & Food Centre,1.8232164828597024,2,KHATIB MRT STATION,0.782149443801321,2,0.5596379738193588,16,15.03095262736706
256 SERANGOON CTRL DR,Zhonghua Primary School,0.5929461568807292,9,Serangoon Garden Market,1.0334368469963842,5,SERANGOON MRT STATION,0.5085450879188863,6,0.13490190762778087,10,8.158054333255231
288D BT BATOK ST 25,Keming Primary School,0.3390368396249088,7,Bukit Timah Market,1.9941408176864186,1,BUKIT BATOK MRT STATION,1.1339249442015433,3,0.24194113052488697,16,12.318722034275654
203 CLEMENTI AVE 6,Nan Hua Primary School,0.14492469367853747,8,Blk 448 Clementi Ave 3,0.887227007957317,3,CLEMENTI MRT STATION,0.7246781752372381,1,0.630263839562438,12,10.714236969848157
564 HOUGANG ST 51,Yio Chu Kang Primary School,0.42513029271157443,20,Kovan Market & Food Centre,2.35231525915091,0,BUANGKOK MRT STATION,0.585414413599877,12,0.12721469703893357,18,11.400529040598961
305C ANCHORVALE LINK,Anchor Green Primary School,0.1811126346923649,21,Kovan Market & Food Centre,3.3287783913749256,0,TONGKANG LRT STATION,0.22848355071333445,15,0.6556890527499875,17,12.300227117880706
172 ANG MO KIO AVE 4,Mayflower Primary School,0.17155799225646606,8,Sembawang Hill Food Centre,0.8695080950640298,2,YIO CHU KANG MRT STATION,1.22497466839149,2,0.3484222848892769,9,10.152400261373781
270 YISHUN ST 22,Chongfu School,0.15344034886141236,11,Chong Pang Market & Food Centre,1.4424095244757007,2,YISHUN MRT STATION,1.0417076013482542,1,0.3014556522605487,15,16.998594163446366
318C ANCHORVALE LINK,Springdale Primary School,0.20547657779680709,20,Kovan Market & Food Centre,3.799769244721496,0,FARMWAY LRT STATION,0.425443641869881,21,0.3897737572969592,16,12.778777208104572
677B PUNGGOL DR,Oasis Primary School,0.19637169155638304,21,Kovan Market & Food Centre,5.743012428449924,0,DAMAI LRT STATION,0.1042764899904123,19,0.1255883158590568,15,14.88246289753371
206 TAMPINES ST 21,Chongzheng Primary School,0.1184322668534688,20,Market Street Food Centre,1.030174415659341,1,TAMPINES EAST MRT STATION,0.6404146048028755,6,0.2959221217397729,13,13.438091875358136
210B COMPASSVALE LANE,North Vista Primary School,0.47070348910877163,24,Kovan Market & Food Centre,3.1981819688701236,0,KANGKAR LRT STATION,0.2729214955075001,16,0.20496469377607177,16,12.335462914549794
381 CLEMENTI AVE 5,Pei Tong Primary School,0.219042870843691,7,Blk 353 Clementi Ave 2,0.5628251251242529,3,CLEMENTI MRT STATION,0.4995990561733478,2,0.14999898578748294,14,10.033158337688265
47 CIRCUIT RD,Canossa Catholic Primary School,0.44669917668662346,9,Blks 79/79A Circuit Road,0.09074334059900922,9,MATTAR MRT STATION,0.3006113794420024,12,0.31005024914357815,26,5.9793260864551225
517 SERANGOON NTH AVE 4,Rosyth School,0.1886139233050347,10,Chomp Chomp Food Centre,1.1471494091589625,4,KOVAN MRT STATION,1.7342081158509117,1,0.20505852963939086,16,9.965918284810893
53 PIPIT RD,Canossa Catholic Primary School,0.6158372715506516,9,Blk 89 Circuit Road,0.15105320162758334,10,MACPHERSON MRT STATION,0.37363473910698153,11,0.2513648793367691,27,5.901495752137273
630 SENJA RD,West View Primary School,0.3257412643060592,13,Market Street Food Centre,5.360030188099225,0,SENJA LRT STATION,0.5296808216036629,18,0.18304297520454002,14,15.254822932079284
176B EDGEFIELD PLAINS,Edgefield Primary School,0.22681324423980906,23,Kovan Market & Food Centre,5.027782095396589,0,MERIDIAN LRT STATION,0.1877999989810556,21,0.2310905983936865,15,14.157910577172174
471B UPP SERANGOON CRES,CHIJ Our Lady of the Nativity,0.6128726796052086,15,Kovan Market & Food Centre,2.6764215002482796,0,KANGKAR LRT STATION,0.6709258847243644,10,0.30094170578176693,14,11.759314782545616
154 HOUGANG ST 11,Maris Stella High School,1.1323135429221933,10,Kovan Market & Food Centre,1.0052864342069545,3,SERANGOON MRT STATION,0.7850691683761516,6,0.09560108840579148,12,8.17920637014242
840 JURONG WEST ST 81,Xingnan Primary School,0.5239013502023249,12,Blk 505 Jurong West Street 52,2.9820425741826813,0,PIONEER MRT STATION,0.9112269099230339,2,0.2575119603122069,8,18.914531269523675
743 PASIR RIS ST 71,Meridian Primary School,0.1538057935388284,4,Market Street Food Centre,3.6260258405478067,0,PASIR RIS MRT STATION,1.5943129716881494,1,0.2825474742280349,5,13.920898140018123
447 BT PANJANG RING RD,Beacon Primary School,0.2663214664967926,11,Bukit Timah Market,4.843587252856954,0,FAJAR LRT STATION,0.17160946164066088,12,0.10230928273826007,8,14.103450338027113
101 WOODLANDS ST 13,Si Ling Primary School,0.561376707377824,14,Blks 20/21 Marsiling Lane,0.9915528367717757,2,WOODLANDS MRT STATION,0.5180855759085133,4,0.5313802464824476,8,18.48764039905032
47 TELOK BLANGAH DR,Blangah Rise Primary School,0.47943017683630185,4,Blk 11 Telok Blangah Crescent,1.118356117839846,5,TELOK BLANGAH MRT STATION,0.14776150663380366,4,0.19364417044692134,11,4.790970173589807
